research_question,experiment_name,sweep_parameter,sweep_value,dynamics,activation_family,activation_param_name,activation_param_value,lam,n,s,k,beta,seed,converged,convergence_step,publisher_welfare,user_welfare,max_improvement,last_converged,last_convergence_step,last_publisher_welfare,last_user_welfare,last_max_improvement,exposure_violation_initial,exposure_violation_terminal
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,55,True,6,0.9885680982573187,0.8735028243559985,9.634825828058746e-05,,,,,,0.0,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,56,True,5,0.9939371744791666,0.9066949828982551,6.0038988336952315e-05,,,,,,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,57,True,5,0.9936768839194237,0.8926755365870003,7.43226715697598e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,59,True,6,0.9830609118307263,0.8435770324107249,6.823957287260818e-05,,,,,,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,60,True,7,0.985386619516467,0.9026511569183394,8.206129564736209e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,58,True,7,0.983650508405356,0.8612999197556886,4.2203994871314876e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,61,True,6,0.9892786280256652,0.9020230430536423,6.651098503179798e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,63,True,5,0.9951385413161593,0.9211846799346373,2.3647333641130253e-05,,,,,,0.0,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,65,True,6,0.9863735677824974,0.8609300469310762,8.691458880533132e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,62,True,8,0.9801197516123986,0.8806836390522529,8.171127643347154e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,64,True,7,0.9734059906348553,0.8108719260945518,7.659339164867163e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,66,True,7,0.9913996056611797,0.8861718904064153,6.1023297203144367e-05,,,,,,0.0,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,67,True,6,0.9897054036458334,0.8618741929655811,6.362150887623264e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,68,True,7,0.9910481770833334,0.8799041665241978,3.4189417240815256e-05,,,,,,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,69,True,7,0.9888858985586743,0.9058307884483522,2.9867359364887935e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,71,True,6,0.9847140842013888,0.897844209217929,5.419357833441607e-05,,,,,,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,72,True,7,0.9836019189807566,0.8893631245976427,5.6817543960252515e-05,,,,,,0.0,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,70,True,7,0.9828184068198267,0.8845660725921528,9.517229373656733e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,73,True,6,0.9854193793402778,0.8777398410425311,2.321272257371776e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,74,True,6,0.99213164945467,0.8875479960412346,4.339336019887341e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,75,True,6,0.9843718058537844,0.8498859546230761,2.7813593579728568e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,77,True,6,0.9934554646856724,0.8786317859485687,4.0316300106424396e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,78,True,5,0.9920247395833334,0.9068187615832449,5.43737524233423e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,76,True,8,0.9719022360595831,0.8558447203836627,4.178796025505749e-05,,,,,,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,80,True,5,0.9874778556794993,0.9091506353400615,7.729376545695388e-05,,,,,,2.220446049250313e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,82,True,8,0.9777288098205257,0.8336164543124674,9.845236927996659e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,81,True,6,0.9804343940613692,0.8629341401365734,7.359385036292965e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,79,True,9,0.9775958715789864,0.8272366512990171,7.218956954047062e-06,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,83,True,6,0.9923502604166666,0.938859185902841,5.266877616377785e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,84,True,5,0.9926247219239934,0.9471769252093356,7.938583236538621e-05,,,,,,0.0,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,86,True,5,0.993804356863317,0.9003338216225766,7.194209952032793e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,88,True,5,0.9915364583333334,0.8954844937591778,9.756854143527782e-05,,,,,,0.0,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,90,True,5,0.9935438368055556,0.8867774646259986,5.2075396436923604e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,85,True,5,0.9947358161213367,0.8715333815363216,6.816399039510923e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,87,True,5,0.9948578864338367,0.8715272382871312,3.42642784014191e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,89,True,7,0.9919716351865832,0.8843076220495673,7.455853429250148e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,91,True,6,0.9895729255705007,0.8611197553055637,7.862532528601918e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,92,True,7,0.9892396374560356,0.9039292021142745,4.8477357646792285e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,95,True,5,0.993672669531587,0.931605918773672,7.177639170569128e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,96,True,6,0.9919448967203479,0.8887350838033496,8.368728860630448e-05,,,,,,0.0,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,93,True,9,0.9846035163969701,0.8023782491888625,3.4336856001182525e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,97,True,7,0.981844305258113,0.8367046977365451,7.857768854230285e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,94,True,7,0.9847876122536539,0.8652148594087951,7.675313030441888e-05,,,,,,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,98,True,6,0.9900053562751707,0.8966351807055165,1.5727454640734884e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.5,brd,root_power,a,0.5,0.5,3,3,3,1.0,99,True,4,0.994140625,0.935910530793595,9.987742775185993e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,0,True,5,0.9895262010881456,0.8264488663286024,8.521829472446507e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,1,True,6,0.9898035413684378,0.8817653739011302,7.852033180449913e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,3,True,5,0.9958224826388888,0.9217653185651175,9.356893491863083e-05,,,,,,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,2,True,7,0.9873018792282454,0.8791896553286088,2.183507907355109e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,4,True,6,0.9882844441462156,0.8818775817360643,9.127722751967049e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,7,True,6,0.9939481512805347,0.90052290672627,1.2443323155475472e-05,,,,,,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,6,True,6,0.9937837900002255,0.8298326973704215,2.653820645814875e-05,,,,,,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,5,True,7,0.9853882175478627,0.8523916886616744,3.0491782657349198e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,8,True,6,0.988330907170334,0.8776679699049065,5.765242130523207e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,9,True,6,0.9876510238589986,0.82985289884629,9.215449507304907e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,10,True,6,0.9892159226107978,0.8824137320169164,9.777211978317935e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,11,True,7,0.9809528563614438,0.8526161234450044,8.05466309947156e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,13,True,6,0.9913872612847222,0.8510023931906119,2.535688039645434e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,14,True,5,0.996505854923083,0.9340802055214543,5.2837377995385015e-05,,,,,,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,12,True,7,0.9887191730018297,0.8736078588237005,5.001306867269406e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,15,True,6,0.9922737880929369,0.8812772770188766,-9.6464562612808e-06,,,,,,0.0,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,18,True,4,0.993087886173083,0.881566982201495,8.82397401728019e-05,,,,,,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,16,True,7,0.9887553834693883,0.8265119202297034,3.705800009634608e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,20,True,3,0.9925338363589986,0.897553369409667,9.30017040806641e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,17,True,6,0.9878476214904992,0.8792155122276516,7.42336425608725e-05,,,,,,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,19,True,5,0.9933268229166666,0.917500656254691,5.869434600042078e-05,,,,,,0.0,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,22,True,5,0.9913736979166666,0.9163131969843613,4.786610286572346e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,21,True,5,0.9893065532983303,0.8804849162575921,9.15045556286187e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,24,True,5,0.9961573678264618,0.9121145585467527,7.47663477009275e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,23,True,6,0.9943065563959103,0.9351879567308828,6.993491647661054e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,26,True,6,0.9953308009116268,0.8957415959512165,4.039534875777129e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,29,True,5,0.9851022179935837,0.8501847295872315,8.989454931040974e-05,,,,,,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,27,True,7,0.987229403207945,0.8730234387499275,3.719085675157885e-05,,,,,,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,25,True,8,0.9804918840533416,0.8229147498961146,6.898316297720974e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,30,True,6,0.9914602820064163,0.9094919414977696,5.515016697643649e-05,,,,,,2.220446049250313e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,28,True,7,0.9840217911849714,0.8542011785692928,9.186961121326886e-05,,,,,,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,31,True,6,0.99169921875,0.8698280058572824,6.284197176703588e-05,,,,,,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,33,True,6,0.9903364936520133,0.8873165717581014,8.390979470007665e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,32,True,5,0.99267578125,0.8993996189939834,7.796945942839528e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,35,True,5,0.9869176995778274,0.7986975440001537,9.532702289161143e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,34,True,6,0.9900557771895935,0.8513815499074279,7.776444244422809e-05,,,,,,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,36,True,5,0.994140625,0.911903771736458,7.827245098646074e-05,,,,,,2.220446049250313e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,37,True,7,0.9794697109807904,0.8341489774433306,8.814735846085497e-05,,,,,,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,38,True,6,0.9946675788260146,0.92771679572965,7.38985764558997e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,39,True,3,0.994140625,0.9061133216129943,7.698615963008804e-05,,,,,,0.0,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,41,True,4,0.99658203125,0.902598268324371,4.454744338305838e-05,,,,,,2.220446049250313e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,40,True,5,0.9816288884423319,0.8385360912048222,9.060034362529112e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,42,True,6,0.989836402483508,0.8710792448411911,2.8790523907751275e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,45,True,4,0.9971710289963407,0.9649841295725586,8.169864416818218e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,43,True,6,0.9812903425314371,0.8102907206292459,7.479015892986052e-05,,,,,,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,44,True,8,0.9827672712218698,0.8205228440572552,2.855102313353841e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,47,True,4,0.99560546875,0.9255659148207019,5.1199683427483045e-05,,,,,,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,46,True,6,0.9922378582481703,0.8773109700535512,4.8238876888095916e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,48,True,5,0.9926371086739854,0.8978092588717436,7.9944330474091e-05,,,,,,2.220446049250313e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,51,True,6,0.9943673070328926,0.8803035516290558,1.6120576920464202e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,49,True,5,0.9934768185018317,0.8525332249693477,5.80901852482163e-05,,,,,,2.220446049250313e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,50,True,6,0.9940414824097952,0.8475783090604927,4.6127745048307744e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,52,True,5,0.9931114061008856,0.8450156708073937,2.4937974188732337e-05,,,,,,0.0,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,53,True,7,0.9900736321114854,0.876399216125422,6.788138015667577e-05,,,,,,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,54,True,5,0.9911598781739933,0.8654341282353201,8.760387756373555e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,55,True,6,0.9918619791666666,0.8665094921201512,9.054588317664036e-05,,,,,,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,56,True,4,0.9948985765380033,0.9043002415287426,9.680466986844438e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.6,brd,root_power,a,0.6,0.5,3,3,3,1.0,57,True,6,0.9960713170244947,0.8877590098842644,4.3606694288766956e-05,,,,,,0.0,2.220446049250313e-16
